Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
5/24/2018,243.93277666681954,244.20985909037677,242.0289329146439,243.83444213867188,76043800,24,3,21,5,2018
5/25/2018,243.25340270996094,243.88800804237349,242.74391814521556,243.25340270996094,56374800,25,4,21,5,2018
5/29/2018,241.60884772979534,242.37754827749654,239.32961419071518,240.4558105,115908600,29,1,22,5,2018
5/30/2018,241.77860140129437,244.11146131988457,241.70710771710483,243.6645508,69678400,30,2,22,5,2018
5/31/2018,243.25348278344174,243.55737877896019,241.56417456169748,242.17196655273438,93519900,31,3,22,5,2018
6/1/2018,243.4858804266375,244.8534260190191,243.41435944243034,244.54953002929688,71258400,1,4,22,6,2018
6/4/2018,245.38073156226383,245.97065682421078,245.13940965943658,245.71144104003906,45385200,4,0,23,6,2018
6/5/2018,245.8455360991994,246.27458014029992,245.06791593747943,245.89024353027344,51135000,5,1,23,6,2018
6/6/2018,246.50691457430747,248.05320753058734,245.88122892952998,247.94595336914062,62732200,6,2,23,6,2018
6/7/2018,248.4375904588324,248.7325394255422,246.99852427583886,247.91915893554688,72969400,7,3,23,6,2018
6/8/2018,247.45448887861326,248.70583352896585,247.2846606106439,248.65220642089844,72139700,8,4,23,6,2018
6/11/2018,248.87559493377393,249.7068421627629,248.75939380509067,248.98284912109375,58892500,11,0,24,6,2018
6/12/2018,249.4029337058729,249.6710691607332,248.65212715500516,249.30462646484375,72329000,12,1,24,6,2018
6/13/2018,249.54599133951152,249.80520717534594,248.30356653780834,248.5091552734375,79070600,13,2,24,6,2018
6/14/2018,249.3850191683974,249.67102117285793,248.5358782624503,249.13475036621094,77097600,14,3,24,6,2018
6/15/2018,248.34107377245678,249.15810660542257,247.2187804414169,248.81692504882812,120041600,15,4,24,6,2018
6/18/2018,247.34448602469521,248.4308857978798,246.85967498845994,248.3051758,52917600,18,0,25,6,2018
6/19/2018,246.00673291990415,247.5779438053415,245.58474947182555,247.35348510742188,97531500,19,1,25,6,2018
6/20/2018,248.04477584402085,248.44881240774117,247.4342548,247.7754364013672,53785500,20,2,25,6,2018
6/21/2018,247.7664600317849,247.78443426190123,245.71939797962096,246.22218322753906,71061400,21,3,25,6,2018
6/22/2018,247.49716271160779,247.61388562827068,246.44668386138733,246.6711426,54898500,22,4,25,6,2018
6/25/2018,245.5039823328066,245.66558604221447,241.60738207407064,243.31326293945312,137854200,25,0,26,6,2018
6/26/2018,243.8878802956947,244.71387304259048,243.12471516667964,243.85195922851562,68547400,26,1,26,6,2018
6/27/2018,244.4445819722072,245.89008326555862,241.6792346461631,241.83187866210938,105110700,27,2,26,6,2018
6/28/2018,241.7780274,243.98669414401405,241.05974288148582,243.21456909179688,76650500,28,3,26,6,2018
6/29/2018,244.31884482615266,245.70151833588753,243.44794381933733,243.56466674804688,97592500,29,4,26,6,2018
7/2/2018,241.97549804152754,244.2470192929913,241.7330650773049,244.08538818359375,63554800,2,0,27,7,2018
7/3/2018,244.99221615573396,245.09099224718912,242.7925369884356,243.22348022460938,42187100,3,1,27,7,2018
7/5/2018,244.36367171050736,245.27046608618417,243.27727204301723,245.20761108398438,56925900,5,3,27,7,2018
7/6/2018,245.23463009268983,247.65876780726933,244.8485402739187,247.2816925048828,66493700,6,4,27,7,2018
7/9/2018,248.29621824677548,249.5621686805826,248.25133746391342,249.5083008,50550400,9,0,28,7,2018
7/10/2018,249.9661214721888,250.5048277,249.66982072551056,250.4060516357422,51966800,10,1,28,7,2018
7/11/2018,248.83487313424575,249.63395914185463,248.26923290858818,248.57449340820312,77054700,11,2,28,7,2018
7/12/2018,249.84951867134367,250.8820234247287,249.23899745713766,250.82815551757812,60124700,12,3,28,7,2018
7/13/2018,250.64858995572203,251.33092587203228,250.19068537260446,251.02566528320312,48216000,13,4,28,7,2018
7/16/2018,251.0704837664963,251.21411319248384,250.35219963786906,250.80111694335938,48201000,16,0,29,7,2018
7/17/2018,250.0200197604911,252.21073853070627,249.96615187267756,251.81568908691406,52315500,17,1,29,7,2018
7/18/2018,251.89652633087027,252.45317951635874,251.4476089361546,252.34544372558594,44593500,18,2,29,7,2018
7/19/2018,251.67201855506946,252.05808086330072,250.90885365292863,251.39369201660156,61412100,19,3,29,7,2018
7/20/2018,251.1872166339672,251.8246990304503,250.94481111683123,251.10641479492188,82337700,20,4,29,7,2018
7/23/2018,250.89992717270238,251.77978767547413,250.54975847485042,251.57330322265625,47047600,23,0,30,7,2018
7/24/2018,253.00084921036196,253.69217206935033,251.9593576645252,252.83921813964844,68026900,24,1,30,7,2018
7/25/2018,252.58783118492337,255.31725642146213,252.54295040855988,254.99404907226562,78882900,25,2,30,7,2018
7/26/2018,254.2669107179383,255.08391654535015,254.16813460928515,254.39259338378906,57919500,26,3,30,7,2018
7/27/2018,254.72470791340956,254.82348399101247,251.73493003274496,252.66868591308594,76768700,27,4,30,7,2018
7/30/2018,252.74945109422066,252.91105476168016,250.81908460051798,251.3488311767578,63742500,30,0,31,7,2018
7/31/2018,252.12090447725083,253.20727655344584,251.73484221707812,252.5877685546875,68570500,31,1,31,7,2018
8/1/2018,252.7943583,253.3061307429941,251.5104611838615,252.16586303710938,53853300,1,2,31,8,2018
8/2/2018,250.84610710308928,253.71017524048258,250.63959521115945,253.53961181640625,63426400,2,3,31,8,2018
8/3/2018,253.66524106464624,254.6797986770815,253.4856631616566,254.6259307861328,53935400,3,4,31,8,2018
8/6/2018,254.66187285207894,255.87392789813984,254.2668233527095,255.55970764160156,39400900,6,0,32,8,2018
8/7/2018,256.2330316031588,256.78968467545286,256.0983344923398,256.4035949707031,43196600,7,1,32,8,2018
8/8/2018,256.2330403191054,256.6999044666468,255.82900377238045,256.2958679199219,42114600,8,2,32,8,2018
8/9/2018,256.3587666,256.7538160950466,255.81110052506665,255.94577026367188,35717000,9,3,32,8,2018
8/10/2018,254.49132157378887,255.0389877,253.5126573894439,254.23094177246094,77076000,10,4,32,8,2018
8/13/2018,254.5092192948295,255.12872746824326,252.98288925023923,253.27919006347656,65732900,13,0,33,8,2018
8/14/2018,254.01547923981772,255.13777294114638,253.62042966497015,254.8953399658203,43842000,14,1,33,8,2018
8/15/2018,253.53055808771558,253.67421492265154,251.53736402755595,252.99185180664062,102925400,15,2,33,8,2018
8/16/2018,254.44635097516536,255.91881304936413,254.41042991488857,255.03892517089844,69967900,16,3,33,8,2018
8/17/2018,254.83243618220615,256.38570023154836,254.41943985107073,255.93678283691406,65618500,17,4,33,8,2018
8/20/2018,256.3946775972733,256.75380601937525,255.93677310424152,256.4844665527344,39807500,20,0,34,8,2018
8/21/2018,257.0051966957799,257.9568993369797,256.52035825977975,257.08599853515625,67272000,21,1,34,8,2018
8/22/2018,256.6729698932419,257.46306875617086,256.4036030628405,256.9333496,44993300,22,2,34,8,2018
8/23/2018,256.7538583515949,257.62475933756605,256.2690198,256.5922546386719,49204900,23,3,34,8,2018
8/24/2018,257.17581526659234,258.2801619901632,257.1219473678567,258.1365051269531,57487400,24,4,34,8,2018
8/27/2018,259.34857091695187,260.2823268663563,259.1869672140971,260.1745910644531,57072400,27,0,35,8,2018
8/28/2018,260.64144719753796,260.7492104,259.83340130875916,260.300293,46943500,28,1,35,8,2018
8/29/2018,260.5158094642929,261.93437672243164,260.27340387580557,261.7009582519531,61485500,29,2,35,8,2018
8/30/2018,261.21601526733747,261.59309047648986,260.03985406779697,260.6413879394531,61229500,30,3,35,8,2018
8/31/2018,260.2284376864656,261.0993385,259.73463950153865,260.6504211425781,66140800,31,4,35,8,2018
9/4/2018,260.22844151702924,260.5606360172057,259.18694983555383,260.2015075683594,57594400,4,1,36,9,2018
9/5/2018,259.8424634653446,260.0489754053444,258.4777639568443,259.50128173828125,72452400,5,2,36,9,2018
9/6/2018,259.60887925911356,259.91413974707876,257.67854027359704,258.72003173828125,65909900,6,3,36,9,2018
9/7/2018,257.6606319831876,259.2049088825265,257.4181990596172,258.2172852,73524800,7,4,36,9,2018
9/10/2018,259.2407987,259.51016559324125,258.4686739881232,258.66619873046875,50210900,10,0,37,9,2018
9/11/2018,258.0108696741438,259.9681436266044,257.66072823115456,259.51922607421875,50530500,11,1,37,9,2018
9/12/2018,259.5281633460403,260.1925524280419,258.78297240809906,259.5820313,59810800,12,2,37,9,2018
9/13/2018,260.65943240724494,261.30587462543974,260.3721186658814,261.1173095703125,51034200,13,3,37,9,2018
9/14/2018,261.32380462193413,261.5123422651672,260.3721018897649,261.1622009277344,55079900,14,4,37,9,2018
9/17/2018,261.10828515521104,261.1441788141778,259.50115342490795,259.77947998046875,68244000,17,0,38,9,2018
9/18/2018,259.9949818381848,261.7906513864552,259.96804789095046,261.1891174316406,61930400,18,1,38,9,2018
9/19/2018,261.2430095473742,261.8894517406764,261.1172995154634,261.46746826171875,49080600,19,2,38,9,2018
9/20/2018,262.7424555,263.9096301213761,261.4854645877215,263.5863952636719,100360600,20,3,38,9,2018
9/21/2018,264.3376452068341,264.45489651195345,263.1832152794582,263.3455505371094,105479700,21,4,38,9,2018
9/24/2018,262.75937858560934,262.90368579833586,261.8845350310579,262.47076416015625,53409600,24,0,39,9,2018
9/25/2018,262.93062247472045,263.0388459542531,261.98363950503597,262.2271423339844,44370000,25,1,39,9,2018
9/26/2018,262.37142919108175,263.5709426948373,261.0185807539969,261.4424743652344,79739700,26,2,39,9,2018
9/27/2018,261.9205040372107,263.27335259993765,261.64091753614906,262.17303466796875,59249500,27,3,39,9,2018
9/28/2018,261.54170751747995,262.7051650467496,261.5056513711067,262.2001037597656,70091400,28,4,39,9,2018
10/1/2018,263.45372147239533,264.19328530805143,262.4345986535327,263.11102294921875,62078900,1,0,40,10,2018
10/2/2018,262.9576721191406,263.6791803147926,262.57888994974405,262.9576721191406,47258200,2,1,40,10,2018
10/3/2018,264.0219474850515,264.44584118509243,262.7412661096276,263.1020202636719,64694600,3,2,40,10,2018
10/4/2018,262.6149497825415,262.66906152178694,259.44027514378695,261.0456543,111545900,4,3,40,10,2018
10/5/2018,261.2711415693223,261.7942309150148,258.1415507220737,259.5845947265625,105951700,5,4,40,10,2018
10/8/2018,258.89011483334957,259.9453488467409,257.49218229624256,259.5845947265625,87742200,8,0,41,10,2018
10/9/2018,259.1967492384951,260.5225143,258.6375487764596,259.20574951171875,74339000,9,1,41,10,2018
10/10/2018,258.691687,258.76385435107636,250.61970720008262,250.9984893798828,214731000,10,2,41,10,2018
10/11/2018,249.89814824378075,251.53961093381074,243.83738621609214,245.4698486328125,274840500,11,3,41,10,2018
10/12/2018,249.61861045975243,249.90722478492944,245.65025982178798,248.8790740966797,183186500,12,4,41,10,2018
10/15/2018,248.5183034108566,249.86215188019705,247.39092945685383,247.4811248779297,102263700,15,0,42,10,2018
10/16/2018,249.46526616068442,253.2712809997699,248.98726079689334,252.89247131347656,118255800,16,1,42,10,2018
10/17/2018,252.92859427140195,253.56893494717673,250.3311203726605,252.9376220703125,110626000,17,2,42,10,2018
10/18/2018,251.99059405415332,252.59487854007781,247.99518778925824,249.28489685058594,134557500,18,3,42,10,2018
10/19/2018,249.94334922371542,251.9004552272751,248.44619313191404,249.14967346191406,139901600,19,4,42,10,2018
10/22/2018,249.82608165895948,250.15075216378074,247.4901660033412,248.03131103515625,82415800,22,0,43,10,2018
10/23/2018,244.3696032906979,247.9050327998476,242.2591349068709,246.7686309814453,146352700,23,1,43,10,2018
10/24/2018,246.51611017827193,246.90394777429566,238.73274276171037,239.2919158935547,177806700,24,2,43,10,2018
10/25/2018,241.1497888157708,245.14519527366306,240.1126103,243.58489990234375,138061500,25,3,43,10,2018
10/26/2018,239.83303277806252,244.4146683247582,236.5591344775095,239.30088806152344,201574600,26,4,43,10,2018
10/29/2018,242.43046613619254,243.73823083566307,234.35848573656668,237.97508239746094,160749100,29,0,44,10,2018
10/30/2018,237.80379142723334,241.81722664414224,237.3077303169763,241.50155639648438,157116000,30,1,44,10,2018
10/31/2018,244.0989759486814,246.4258909450358,243.62097054613963,244.08094787597656,128296300,31,2,44,10,2018
11/1/2018,244.95576020640934,246.8768093727847,243.85544238699006,246.6783905029297,99495000,1,3,44,11,2018
11/2/2018,247.79676426589228,248.22968571893756,243.14296185981092,245.21734619140625,122634100,2,4,44,11,2018
11/5/2018,245.7133753367901,247.1293634276735,244.73030869133504,246.5701904296875,65622500,5,0,45,11,2018
11/6/2018,246.50705536328374,248.29279787004947,246.4439158239724,248.13046264648438,60085900,6,1,45,11,2018
11/7/2018,250.33106463725014,253.52379455391682,249.89814324258938,253.442627,102752100,7,2,45,11,2018
11/8/2018,252.63092743663148,253.63204968558813,251.8282516016351,252.98268127441406,65584900,8,3,45,11,2018
11/9/2018,251.65693774303736,251.8463288721932,249.0865194665172,250.51153564453125,98812600,9,4,45,11,2018
11/12/2018,249.99742762882028,250.2409304907977,245.30754103858845,245.83065795898438,99673600,12,0,46,11,2018
11/13/2018,246.29969805707714,248.31994385800624,244.64020650291613,245.37074279785156,98176600,13,1,46,11,2018
11/14/2018,247.2646429684291,247.670481,242.11480718044612,243.69313049316406,125335900,14,2,46,11,2018
11/15/2018,242.41236225318409,246.70540941768263,240.81601126012265,246.2364044189453,135101400,15,3,46,11,2018
11/16/2018,245.12717503825664,247.79678878677217,244.60405812358974,246.87686157226562,126668000,16,4,46,11,2018
11/19/2018,246.2635501666643,246.56119229738732,241.77211004645858,242.70106506347656,103061700,19,0,47,11,2018
11/20/2018,239.32794084444848,240.80706863474163,237.33475146615189,238.2095947265625,136021300,20,1,47,11,2018
11/21/2018,239.77887794059686,240.94233546891246,239.0122857360442,239.0212860107422,75563700,21,2,47,11,2018
11/23/2018,237.36181772757828,238.8409455826069,237.26262202996898,237.42495727539062,42807900,23,4,47,11,2018
11/26/2018,239.70674330092723,241.48348564076647,239.3099054923699,241.2580108642578,79981400,26,0,48,11,2018
11/27/2018,240.21179228712944,242.0697021484375,239.59850753216418,242.0697021484375,75502400,27,1,48,11,2018
11/28/2018,243.15202286258773,247.64346313476562,242.00659329616605,247.64346313476562,127629600,28,2,48,11,2018
11/29/2018,246.85877982337422,248.51827076280418,245.7043501470849,247.10231018066406,82346400,29,3,48,11,2018
11/30/2018,246.9489685779454,249.17666025932155,246.6242981420074,248.60845947265625,98204200,30,4,48,11,2018
12/3/2018,252.78432284124258,252.89254634835908,250.2860718060337,251.90045166015625,103176300,3,0,49,12,2018
12/4/2018,251.06157328666745,251.49449463428502,243.4224890839519,243.7381591796875,177986000,4,1,49,12,2018
12/6/2018,239.8329797493179,243.4856594698686,236.69436150974622,243.3684082,204185400,6,3,49,12,2018
12/7/2018,243.02573361331065,244.61308490115076,236.86577462151118,237.71356201171875,161018900,7,4,49,12,2018
12/10/2018,237.5331189622344,239.1475258,233.2490990055625,238.16445922851562,151445900,10,0,50,12,2018
12/11/2018,241.40231537937018,241.59170648290515,236.73048466699996,238.21861267089844,121504400,11,1,50,12,2018
12/12/2018,241.23096266507991,242.6108672402537,239.336969,239.4181365966797,97976700,12,2,50,12,2018
12/13/2018,240.3741689492674,241.2490122890453,238.20961633733873,239.3369903564453,96662700,13,3,50,12,2018
12/14/2018,237.1633373,238.12837581954938,234.3584448593427,234.91761779785156,116961100,14,4,50,12,2018
12/17/2018,233.95262635251999,235.08000025314294,228.65848291899889,230.3089599609375,165492300,17,0,51,12,2018
12/18/2018,231.96844709071937,232.6448713794476,228.4329906978388,230.05641174316406,134515100,18,1,51,12,2018
12/19/2018,230.13760451743357,233.95263406965503,224.88855861917065,226.61117553710938,214992800,19,2,51,12,2018
12/20/2018,225.34855079882217,226.93588855020508,220.6496495751204,222.9224395751953,252053400,20,3,51,12,2018
12/21/2018,223.83408634799403,226.52836978354713,217.70163690361682,218.35479736328125,255345600,21,4,51,12,2018
12/24/2018,216.8489277592949,218.48182912601268,212.52175644030888,212.5852508544922,147311600,24,0,52,12,2018
12/26/2018,214.0639394537633,223.3260955810547,212.0590967155239,223.3260955810547,218485400,26,2,52,12,2018
12/27/2018,220.05122208887903,225.24019790305732,216.77635288797373,225.04063415527344,186267300,27,3,52,12,2018
12/28/2018,226.41045083301225,228.06148545527088,223.57101733903056,224.75033569335938,153100200,28,4,52,12,2018
12/31/2018,226.39232230656916,226.96384125944505,224.49634887662796,226.71890258789062,144299400,31,0,1,12,2018
1/2/2019,223.14464868510638,227.88913597852076,223.11743481737952,226.95474243164062,126925200,2,2,1,1,2019
1/3/2019,225.18575206652787,225.49419894413123,221.04907842785713,221.53895568847656,144140700,3,3,1,1,2019
1/4/2019,224.60522569360808,229.61278586883324,224.22421763624646,228.95962524414062,142628800,4,4,1,1,2019
1/7/2019,229.2317798162649,232.18913600674784,228.32461381206406,230.7648926,103139100,7,0,2,1,2019
1/8/2019,232.97835830515842,233.42286074708124,230.42014376552723,232.9329833984375,102512600,8,1,2,1,2019
1/9/2019,233.64963460630574,234.87431404330155,232.40682181869315,234.02157592773438,95006600,9,2,2,1,2019
1/10/2019,232.4703518670419,235.1011275473542,231.78089689590215,234.8471221923828,96823900,10,3,2,1,2019
1/11/2019,233.75844267913806,234.96498852086236,233.16879053185508,234.93777465820312,73858100,11,4,2,1,2019
1/14/2019,233.01460876948198,234.32092981848507,232.60640074448406,233.50448608398438,70908200,14,0,3,1,2019
1/15/2019,233.88555039343038,236.49819296583283,233.87646987416886,236.18067932128906,85208300,15,1,3,1,2019
1/16/2019,236.6160544653096,237.65023681409102,236.407424,236.7521514892578,77636700,16,2,3,1,2019
1/17/2019,235.87226228388653,239.4192849933251,235.82688736899405,238.5483856201172,96118400,17,3,3,1,2019
1/18/2019,240.38086171679785,242.19519375506772,238.58466303248716,241.72344970703125,127900300,18,4,3,1,2019
1/22/2019,240.2356761502463,240.45338710345968,236.8247235658724,238.45761108398438,115531200,22,1,4,1,2019
1/23/2019,239.50090915133575,240.20849753764116,236.46189745565502,238.95660400390625,86030300,23,2,4,1,2019
1/24/2019,238.77507833385212,239.67319121054393,237.74997665393644,239.08351135253906,59204100,24,3,4,1,2019
1/25/2019,240.95229124157325,241.94112631112986,239.18333456876238,241.1065216064453,96883400,25,4,4,1,2019
1/28/2019,238.93841618988355,239.33754367688348,237.48694535573497,239.27406311035156,85613700,28,0,5,1,2019
1/29/2019,239.4192675318978,239.99075886796348,238.1129462518709,238.95660400390625,66136300,29,1,5,1,2019
1/30/2019,240.4896569546998,243.59214845948404,239.71856049473195,242.73941040039062,92473700,30,2,5,1,2019
1/31/2019,242.6759811954844,245.36118475598175,242.45824253389736,244.87130737304688,104012100,31,3,5,1,2019
2/1/2019,245.07086890596577,246.0234097371586,244.19091685203884,244.98922729492188,85782500,1,4,5,2,2019
2/4/2019,245.03456714353752,246.77633784691352,244.35419272080577,246.71282958984375,60744800,4,0,6,2,2019
2/5/2019,247.14826124786828,248.05542707899846,246.6402505971957,247.7469940185547,79552800,5,1,6,2,2019
2/6/2019,247.4658155835604,247.96474579905473,246.67658561001076,247.42044067382812,58347800,6,2,6,2,2019
2/7/2019,245.7875656200135,246.34092360803095,243.38358118487776,245.0618438720703,95482000,7,3,6,2,2019
2/8/2019,243.80087931966122,245.46098103300645,242.9662743608983,245.3612060546875,75788900,8,4,6,2,2019
2/11/2019,246.02345577340824,246.28651400782675,244.96205926221353,245.49728393554688,68021400,11,0,7,2,2019
2/12/2019,247.13009726521054,249.03512312684742,247.05750850439537,248.6541290283203,72270200,12,1,7,2,2019
2/13/2019,249.49782697906915,250.31427072143876,249.0714579147365,249.46153259277344,65277200,13,2,7,2,2019
2/14/2019,248.36392845727636,250.05127176326067,247.53840400172913,248.90823364257812,83234400,14,3,7,2,2019
2/15/2019,250.7043590353586,251.65689985701977,250.49572859294753,251.6206055,97088700,15,4,7,2,2019
2/19/2019,250.8132782556349,252.71830480379947,250.80419773613542,252.05609130859375,59120800,19,1,8,2,2019
2/20/2019,252.01972087886128,253.0266892816198,251.51171026135327,252.56402587890625,76610800,20,2,8,2,2019
2/21/2019,251.9199140901246,252.28277481612193,250.69523491594705,251.66590881347656,64214700,21,3,8,2,2019
2/22/2019,252.29192604963453,253.42588356346985,251.64784593343873,253.22633361816406,78114600,22,4,8,2,2019
2/25/2019,254.66865915357047,255.19480312430952,253.48932702994443,253.5709686279297,69030700,25,0,9,2,2019
2/26/2019,253.21728465915342,254.27865352106332,253.0086264841778,253.3896484,56844100,26,1,9,2,2019
2/27/2019,252.66382212525872,253.63449622730982,251.72038957578357,253.2807159423828,56921600,27,2,9,2,2019
2/28/2019,253.06301110138568,253.5075412519087,252.48243927684697,252.8090057373047,69268300,28,3,9,2,2019
3/1/2019,254.4055692619588,254.8047244131787,252.9359651526956,254.38743591308594,78880500,1,4,9,3,2019
3/4/2019,255.45790358787173,255.7028283958599,251.1397853725711,253.46212768554688,106494600,4,0,10,3,2019
3/5/2019,253.58914507497133,253.78872266589994,252.56404325267917,253.11740112304688,59114600,5,1,10,3,2019
3/6/2019,253.2352765837251,253.24435709893916,251.25766218188966,251.5842285,75039800,6,2,10,3,2019
3/7/2019,251.13074208657207,251.27589196321526,248.6269828468749,249.47972106933594,94885100,7,3,10,3,2019
3/8/2019,247.60181569348723,249.15306133469215,247.13009948196026,248.98069763183594,85795800,8,4,10,3,2019
3/11/2019,249.7065423815793,252.75460710157193,249.6793285067405,252.59132385253906,65098900,11,0,11,3,2019
3/12/2019,253.15370279012697,254.0699491681786,252.96320571110311,253.5437774658203,79667500,12,1,11,3,2019
3/13/2019,254.44191174069212,256.1655214824954,254.27860083195768,255.22206115722656,80639200,13,2,11,3,2019
3/14/2019,255.2492281390392,255.67559715809153,254.61422871107973,255.05873107910156,67518400,14,3,11,3,2019
3/15/2019,255.61723285476089,257.13885685635324,255.42586893569802,256.3188171386719,81309000,15,4,11,3,2019
3/18/2019,256.5375859452763,257.54898997218635,256.3097955021331,257.248291,62199800,18,0,12,3,2019
3/19/2019,258.3234461186809,259.09791126951507,256.41000110847165,257.3120422363281,90268100,19,1,12,3,2019
3/20/2019,257.0933902385485,258.3143435875146,255.41685603669438,256.5375671386719,84609200,20,2,12,3,2019
3/21/2019,255.7084409764513,259.8450952055131,255.66286620613124,259.4350891113281,79550400,21,3,12,3,2019
3/22/2019,258.0591764961509,258.58763796275844,254.3780760313305,254.44186401367188,122659300,22,4,12,3,2019
3/25/2019,254.09562435479774,255.29836430916006,252.97491341198045,254.2505340576172,85575200,25,0,13,3,2019
3/26/2019,256.02726598920174,257.11155041990185,254.72431169229074,256.1457214355469,68125900,26,1,13,3,2019
3/27/2019,256.1367002894311,256.72897775092827,253.23921221229816,254.80641174316406,72224700,27,2,13,3,2019
3/28/2019,255.44421190148003,256.2277976892242,254.27792592932417,255.7722168,56238500,28,3,13,3,2019
3/29/2019,257.3029475200715,257.71295357205776,256.1639954760323,257.38494873046875,82186800,29,4,13,3,2019
4/1/2019,259.40769721142743,260.73798525172003,259.13433207014447,260.4372863769531,77617900,1,0,14,4,2019
4/2/2019,260.6286988808345,260.80182182730556,259.76308414847944,260.5649108886719,40070400,2,1,14,4,2019
4/3/2019,261.79498503304615,262.1958984035949,260.3644544975175,260.9749450683594,68243200,3,2,14,4,2019
4/4/2019,261.30292982713485,261.9225130588768,260.6013453858781,261.6673889160156,48997500,4,3,14,4,2019
4/5/2019,262.34164947108104,262.9885663950493,262.0500710973552,262.93389892578125,58621700,5,4,14,4,2019
4/8/2019,262.5057260509708,263.2437649010698,261.8405679116739,263.1344299316406,53566300,8,0,15,4,2019
4/9/2019,262.15943777715637,262.48744263247835,261.2300628806299,261.7858581542969,66142300,9,1,15,4,2019
4/10/2019,262.20501109390204,262.76995474559914,261.78588446782385,262.6788330078125,52601500,10,2,15,4,2019
4/11/2019,263.1708423632612,263.1799628790451,262.03189014829866,262.6059265136719,55093100,11,3,15,4,2019
4/12/2019,264.2369317171302,264.6651788911367,262.65151902489214,264.3827209472656,69727800,12,4,15,4,2019
4/15/2019,264.4555984082626,264.5558406680714,263.39864735761245,264.2095947265625,49596700,15,0,16,4,2019
4/16/2019,265.1025465815431,265.15721406703733,263.78135080037646,264.3827209472656,52153200,16,1,16,4,2019
4/17/2019,265.5125583,265.5398919979746,263.31665485337976,263.7358093261719,58268300,17,2,16,4,2019
4/18/2019,264.32797441445945,264.5284310701426,263.0158995420688,264.25506591796875,68708500,18,3,16,4,2019
4/22/2019,263.48074568601794,264.63791149435633,263.3896239185321,264.4830017089844,40160100,22,0,17,4,2019
4/23/2019,264.8564865,267.0979644160237,264.6196033839067,266.8610534667969,52246600,23,1,17,4,2019
4/24/2019,266.7789554374492,267.1160807081194,266.1229181138825,266.2687072753906,50392900,24,2,17,4,2019
4/25/2019,266.16849378929874,266.76986371801104,264.9019937595645,266.1047058105469,57770900,25,3,17,4,2019
4/26/2019,266.15037437559397,267.41687485171263,265.3667607475285,267.3439941,50916400,26,4,17,4,2019
4/29/2019,267.4350566864703,268.2915508360349,267.34393496294183,267.7630615234375,57197700,29,0,18,4,2019
4/30/2019,267.41686563557516,268.19135872064334,265.9863627539705,267.8997802734375,81111700,30,1,18,4,2019
5/1/2019,268.53762325316336,268.7472004903201,265.8770183993926,265.8861389160156,71671900,1,2,18,5,2019
5/2/2019,265.7676230607492,266.6970257386942,263.7995105624764,265.3120422363281,65030200,2,3,18,5,2019
5/3/2019,266.8063462,268.1913018654757,265.42136281713505,267.9088439941406,56543700,3,4,18,5,2019
5/6/2019,263.5534518514921,267.25276514821127,263.23453977975265,266.8063049316406,107198100,6,0,19,5,2019
5/7/2019,264.37361053810207,264.9749807079821,260.4191713662728,262.3508301,144729900,7,1,19,5,2019
5/8/2019,261.9862976074219,263.7174991117168,261.3849276057613,261.9862976074219,91568300,8,2,19,5,2019
5/9/2019,259.8906490217413,261.8040662532306,258.13208589363757,261.1936035,103471100,9,3,19,5,2019
5/10/2019,260.24598537286386,263.27104871684276,257.22092202888496,262.50567626953125,112429300,10,4,19,5,2019
5/13/2019,257.3302817296437,258.3052035482331,255.06147034536582,255.90884399414062,127290500,13,0,20,5,2019
5/14/2019,256.9383732083014,259.7720993891663,256.81082508211404,258.2231140136719,77003200,14,1,20,5,2019
5/15/2019,256.57392568635873,260.38257352226594,256.3643485618845,259.73565673828125,73956400,15,2,20,5,2019
5/16/2019,260.44646010991545,263.5170706266524,260.3735794,262.1412353515625,76749600,16,3,20,5,2019
5/17/2019,259.8087061,262.96131831682493,259.7904650341897,260.4465026855469,100353000,17,4,20,5,2019
5/20/2019,258.8245491407739,260.55575053433284,257.96805505438635,258.7243347167969,62877600,20,0,21,5,2019
5/21/2019,260.43727382577686,261.4395570159589,260.18214972340706,261.0568848,46847100,21,1,21,5,2019
5/22/2019,260.09109401846064,261.2209255225381,259.77218189205126,260.2550964355469,49482500,22,2,21,5,2019
5/23/2019,258.0045703082199,258.05011727417116,255.64466465906358,257.0751953,98733800,23,3,21,5,2019
5/24/2019,258.5330939544175,258.95224849015847,257.02968223331453,257.65838623046875,55268100,24,4,21,5,2019
5/28/2019,257.94068819058214,258.9065170905114,255.24365811944605,255.26187133789062,70029400,28,1,22,5,2019
5/29/2019,254.13215289813692,254.54215904350272,252.12758572150614,253.5489959716797,104972900,29,2,22,5,2019
5/30/2019,254.31438157079504,255.16178326073376,253.12988223730827,254.2415008544922,62523800,30,3,22,5,2019
5/31/2019,251.66287699234715,252.50113019915793,250.78814172465485,250.8154754638672,86862800,31,4,22,5,2019
6/3/2019,250.85193939618222,251.98177106914605,248.82915919708412,250.1776885986328,96428000,3,0,23,6,2019
6/4/2019,252.50112015086913,255.74485350507607,252.0455393111609,255.60818481445312,77231900,4,1,23,6,2019
6/5/2019,257.2483816449031,257.84975196343953,255.41696474520532,257.8224182128906,71169700,5,2,23,6,2019
6/6/2019,258.1230354329332,260.1822422031176,257.46699782130725,259.4988708496094,69430400,6,3,23,6,2019
